Disability,Region,Status,RegCode_Old,Province,ProvCode_Old,Household Population 5 Years Old and Over with Functional Difficulty,Population,Person affected by disability per 100k,scale affected
Mobility Disability,Region V (Bicol Region),Mild,PH050000000,MASBATE,PH054100000,13368,937079,1427.0,3.154423973114647
Mobility Disability,Region V (Bicol Region),Mild,PH050000000,SORSOGON,PH056200000,17066,845718,2018.0,3.3049211619008916
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,ALBAY,PH050500000,4742,1396088,340.0,2.531478917042255
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES NORTE,PH051600000,2640,622514,425.0,2.6283889300503116
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CAMARINES SUR,PH051700000,8374,2059495,407.0,2.60959440922522
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,CATANDUANES,PH052000000,1229,272941,451.0,2.6541765418779604
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,MASBATE,PH054100000,2284,937079,244.0,2.387389826338729
Mobility Disability,Region V (Bicol Region),Moderate,PH050000000,SORSOGON,PH056200000,3349,845718,396.0,2.597695185925512
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,ALBAY,PH050500000,2423,1396088,174.0,2.2405492482826
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES NORTE,PH051600000,1138,622514,183.0,2.2624510897304293
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CAMARINES SUR,PH051700000,4059,2059495,198.0,2.296665190261531
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,CATANDUANES,PH052000000,692,272941,254.0,2.404833716619938
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,MASBATE,PH054100000,1125,937079,121.0,2.0827853703164503
Mobility Disability,Region V (Bicol Region),Severe,PH050000000,SORSOGON,PH056200000,1627,845718,193.0,2.285557309007774
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,AKLAN,PH060400000,12647,605584,2089.0,3.3199384399803087
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,ANTIQUE,PH060600000,15533,612454,2537.0,3.404320467221731
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,CAPIZ,PH061900000,14326,803083,1784.0,3.2513948500401044
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,GUIMARAS,PH067900000,2643,185174,1428.0,3.1547282074401557
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,ILOILO,PH063000000,48367,2524211,1917.0,3.2826221128780624
Mobility Disability,Region VI (Western Visayas),Mild,PH060000000,NEGROS OCCIDENTAL,PH064500000,38908,3174389,1226.0,3.0884904701823963
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,AKLAN,PH060400000,2640,605584,436.0,2.639486489268586
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,ANTIQUE,PH060600000,3511,612454,574.0,2.7589118923979736
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,CAPIZ,PH061900000,2582,803083,322.0,2.507855871695831
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,GUIMARAS,PH067900000,566,185174,306.0,2.48572142648158
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,ILOILO,PH063000000,10439,2524211,414.0,2.617000341120899
Mobility Disability,Region VI (Western Visayas),Moderate,PH060000000,NEGROS OCCIDENTAL,PH064500000,7610,3174389,240.0,2.380211241711606
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,AKLAN,PH060400000,1330,605584,220.0,2.342422680822206
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,ANTIQUE,PH060600000,1530,612454,250.0,2.3979400086720375
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,CAPIZ,PH061900000,1197,803083,150.0,2.1760912590556813
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,GUIMARAS,PH067900000,348,185174,188.0,2.27415784926368
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,ILOILO,PH063000000,5354,2524211,213.0,2.3283796034387376
Mobility Disability,Region VI (Western Visayas),Severe,PH060000000,NEGROS OCCIDENTAL,PH064500000,3716,3174389,118.0,2.0718820073061255
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,BOHOL,PH071200000,27753,1365107,2034.0,3.308350948586726
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,CEBU,PH072200000,62186,5085207,1223.0,3.0874264570362855
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,NEGROS ORIENTAL,PH074600000,25113,1406274,1786.0,3.2518814545525276
Mobility Disability,Region VII (Central Visayas),Mild,PH070000000,SIQUIJOR,PH076100000,2484,100457,2473.0,3.3932241163612975
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,BOHOL,PH071200000,5738,1365107,421.0,2.6242820958356683
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,CEBU,PH072200000,13529,5085207,267.0,2.4265112613645754
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,NEGROS ORIENTAL,PH074600000,4706,1406274,335.0,2.525044807036845
Mobility Disability,Region VII (Central Visayas),Moderate,PH070000000,SIQUIJOR,PH076100000,521,100457,519.0,2.7151673578484576
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,BOHOL,PH071200000,2960,1365107,217.0,2.3364597338485296
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,CEBU,PH072200000,6984,5085207,138.0,2.1398790864012365
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,NEGROS ORIENTAL,PH074600000,2542,1406274,181.0,2.2576785748691846
Mobility Disability,Region VII (Central Visayas),Severe,PH070000000,SIQUIJOR,PH076100000,275,100457,274.0,2.437750562820388
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,BILIRAN,PH087800000,3509,179362,1957.0,3.2915908256580013
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,EASTERN SAMAR,PH082600000,13628,503495,2707.0,3.4324882557705063
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,LEYTE,PH083700000,35870,2124269,1689.0,3.227629649571009
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,NORTHERN SAMAR,PH084800000,14700,668766,2199.0,3.3422252293607904
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,12071,822095,1469.0,3.1670217957902564
Mobility Disability,Region VIII (Eastern Visayas),Mild,PH080000000,SOUTHERN LEYTE,PH086400000,8132,444355,1831.0,3.2626883443016963
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,BILIRAN,PH087800000,605,179362,338.0,2.5289167002776547
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,EASTERN SAMAR,PH082600000,2584,503495,514.0,2.710963118995276
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,LEYTE,PH083700000,6995,2124269,330.0,2.5185139398778875
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,NORTHERN SAMAR,PH084800000,2685,668766,402.0,2.60422605308447
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,2037,822095,248.0,2.3944516808262164
Mobility Disability,Region VIII (Eastern Visayas),Moderate,PH080000000,SOUTHERN LEYTE,PH086400000,1859,444355,419.0,2.622214022966295
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,BILIRAN,PH087800000,369,179362,206.0,2.3138672203691533
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,EASTERN SAMAR,PH082600000,966,503495,192.0,2.2833012287035497
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,LEYTE,PH083700000,3463,2124269,164.0,2.214843848047698
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,NORTHERN SAMAR,PH084800000,1082,668766,162.0,2.2095150145426308
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SAMAR (WESTERN SAMAR),PH086000000,885,822095,108.0,2.03342375548695
Mobility Disability,Region VIII (Eastern Visayas),Severe,PH080000000,SOUTHERN LEYTE,PH086400000,908,444355,205.0,2.311753861055754
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,BUKIDNON,PH101300000,17751,1510189,1176.0,3.0704073217401198
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,CAMIGUIN,PH101800000,1552,92431,1680.0,3.225309281725863
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,LANAO DEL NORTE,PH103500000,9314,1095270,851.0,2.929929560084588
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS OCCIDENTAL,PH104200000,9343,627158,1490.0,3.173186268412274
Mobility Disability,Region X (Northern Mindanao),Mild,PH100000000,MISAMIS ORIENTAL,PH104300000,18490,1692002,1093.0,3.038620161949703
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,BUKIDNON,PH101300000,3934,1510189,261.0,2.416640507338281
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,CAMIGUIN,PH101800000,379,92431,411.0,2.6138418218760693
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,LANAO DEL NORTE,PH103500000,1803,1095270,165.0,2.2174839442139063
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS OCCIDENTAL,PH104200000,2125,627158,339.0,2.530199698203082
Mobility Disability,Region X (Northern Mindanao),Moderate,PH100000000,MISAMIS ORIENTAL,PH104300000,4227,1692002,250.0,2.3979400086720375
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,BUKIDNON,PH101300000,1798,1510189,120.0,2.0791812460476247
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,CAMIGUIN,PH101800000,263,92431,285.0,2.45484486000851
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,LANAO DEL NORTE,PH103500000,880,1095270,81.0,1.9084850188786497
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS OCCIDENTAL,PH104200000,1045,627158,167.0,2.2227164711475833
Mobility Disability,Region X (Northern Mindanao),Severe,PH100000000,MISAMIS ORIENTAL,PH104300000,2205,1692002,131.0,2.1172712956557644
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL NORTE,PH160200000,8217,738775,1113.0,3.0464951643347082
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,AGUSAN DEL SUR,PH160300000,8979,734982,1222.0,3.0870712059065353
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,DINAGAT ISLANDS,PH168500000,2372,130671,1816.0,3.2591158441850663
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL NORTE,PH166700000,7606,528148,1441.0,3.1586639808139894
Mobility Disability,Region XIII (Caraga),Mild,PH160000000,SURIGAO DEL SUR,PH166800000,9505,620531,1532.0,3.185258765296585
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL NORTE,PH160200000,1902,738775,258.0,2.41161970596323
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,AGUSAN DEL SUR,PH160300000,2151,734982,293.0,2.4668676203541096
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,DINAGAT ISLANDS,PH168500000,467,130671,358.0,2.5538830266438746
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL NORTE,PH166700000,1600,528148,303.0,2.481442628502305
Mobility Disability,Region XIII (Caraga),Moderate,PH160000000,SURIGAO DEL SUR,PH166800000,2049,620531,331.0,2.519827993775719
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,AGUSAN DEL NORTE,PH160200000,993,738775,135.0,2.130333768495006
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,AGUSAN DEL SUR,PH160300000,1014,734982,138.0,2.1398790864012365
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,DINAGAT ISLANDS,PH168500000,181,130671,139.0,2.143014800254095
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,SURIGAO DEL NORTE,PH166700000,865,528148,164.0,2.214843848047698
Mobility Disability,Region XIII (Caraga),Severe,PH160000000,SURIGAO DEL SUR,PH166800000,974,620531,157.0,2.1958996524092336
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,BASILAN,PH150700000,1114,386697,289.0,2.4608978427565478
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,LANAO DEL SUR,PH153600000,17130,1146287,1495.0,3.1746411926604483
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,MAGUINDANAO,PH153800000,8281,1323051,626.0,2.7965743332104296
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,SULU,PH156600000,1352,913590,148.0,2.1702617153949575
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Mild,PH150000000,TAWI-TAWI,PH157000000,1096,413690,265.0,2.423245873936808
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,BASILAN,PH150700000,158,386697,41.0,1.6127838567197355
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,LANAO DEL SUR,PH153600000,2042,1146287,179.0,2.2528530309798933
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,MAGUINDANAO,PH153800000,1002,1323051,76.0,1.8808135922807914
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,SULU,PH156600000,128,913590,15.0,1.1760912590556813
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Moderate,PH150000000,TAWI-TAWI,PH157000000,150,413690,37.0,1.568201724066995
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,BASILAN,PH150700000,105,386697,28.0,1.4471580313422192
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,LANAO DEL SUR,PH153600000,1399,1146287,123.0,2.089905111439398
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,MAGUINDANAO,PH153800000,819,1323051,62.0,1.792391689498254
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,SULU,PH156600000,55,913590,7.0,0.8450980400142568
Self-Care Disability,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),Severe,PH150000000,TAWI-TAWI,PH157000000,72,413690,18.0,1.255272505103306
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,ABRA,PH140100000,1279,247402,517.0,2.7134905430939424
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,APAYAO,PH148100000,607,123899,490.0,2.690196080028514
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,BENGUET,PH141100000,2946,848552,348.0,2.5415792439465807
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,IFUGAO,PH142700000,813,210669,386.0,2.586587304671755
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,KALINGA,PH143200000,946,220230,430.0,2.6334684555795866
Self-Care Disability,Cordillera Administrative Region (CAR),Mild,PH140000000,MOUNTAIN PROVINCE,PH144400000,701,156987,447.0,2.6503075231319366
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,ABRA,PH140100000,495,247402,201.0,2.303196057420489
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,APAYAO,PH148100000,195,123899,158.0,2.1986570869544226
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,BENGUET,PH141100000,1265,848552,150.0,2.1760912590556813
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,IFUGAO,PH142700000,372,210669,177.0,2.247973266361807
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,KALINGA,PH143200000,324,220230,148.0,2.1702617153949575
Self-Care Disability,Cordillera Administrative Region (CAR),Moderate,PH140000000,MOUNTAIN PROVINCE,PH144400000,285,156987,182.0,2.2600713879850747
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,ABRA,PH140100000,590,247402,239.0,2.3783979009481375
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,APAYAO,PH148100000,277,123899,224.0,2.3502480183341627
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,BENGUET,PH141100000,1565,848552,185.0,2.2671717284030137
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,IFUGAO,PH142700000,352,210669,168.0,2.225309281725863
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,KALINGA,PH143200000,396,220230,180.0,2.255272505103306
Self-Care Disability,Cordillera Administrative Region (CAR),Severe,PH140000000,MOUNTAIN PROVINCE,PH144400000,259,156987,165.0,2.2174839442139063
Self-Care Disability,MIMAROPA Region,Mild,PH170000000,MARINDUQUE,PH174000000,1102,241036,458.0,2.660865478003869
Self-Care Disability,MIMAROPA Region,Mild,PH170000000,OCCIDENTAL MINDORO,PH175100000,1956,515134,380.0,2.57978359661681
Self-Care Disability,MIMAROPA Region,Mild,PH170000000,ORIENTAL MINDORO,PH175200000,2745,901270,305.0,2.484299839346786
Self-Care Disability,MIMAROPA Region,Mild,PH170000000,PALAWAN,PH175300000,4805,1216009,396.0,2.597695185925512
Self-Care Disability,MIMAROPA Region,Mild,PH170000000,ROMBLON,PH175900000,1586,301407,527.0,2.7218106152125467
Self-Care Disability,MIMAROPA Region,Moderate,PH170000000,MARINDUQUE,PH174000000,518,241036,215.0,2.3324384599156054
Self-Care Disability,MIMAROPA Region,Moderate,PH170000000,OCCIDENTAL MINDORO,PH175100000,545,515134,106.0,2.0253058652647704
Self-Care Disability,MIMAROPA Region,Moderate,PH170000000,ORIENTAL MINDORO,PH175200000,1264,901270,141.0,2.1492191126553797
Self-Care Disability,MIMAROPA Region,Moderate,PH170000000,PALAWAN,PH175300000,1382,1216009,114.0,2.0569048513364727
Self-Care Disability,MIMAROPA Region,Moderate,PH170000000,ROMBLON,PH175900000,668,301407,222.0,2.346352974450639
Self-Care Disability,MIMAROPA Region,Severe,PH170000000,MARINDUQUE,PH174000000,661,241036,275.0,2.439332693830263
Self-Care Disability,MIMAROPA Region,Severe,PH170000000,OCCIDENTAL MINDORO,PH175100000,724,515134,141.0,2.1492191126553797
Self-Care Disability,MIMAROPA Region,Severe,PH170000000,ORIENTAL MINDORO,PH175200000,1800,901270,200.0,2.3010299956639813
Self-Care Disability,MIMAROPA Region,Severe,PH170000000,PALAWAN,PH175300000,1666,1216009,138.0,2.1398790864012365
Self-Care Disability,MIMAROPA Region,Severe,PH170000000,ROMBLON,PH175900000,789,301407,262.0,2.4183012913197452
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, FIRST DISTRICT (NOT A PROVINCE)",PH133900000,6693,1886920,355.0,2.550228353055094
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",PH137600000,11026,4015981,275.0,2.439332693830263
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",PH137400000,13600,4960933,275.0,2.439332693830263
Self-Care Disability,National Capital Region (NCR),Mild,PH130000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",PH137500000,6154,2940822,210.0,2.322219294733919
Self-Care Disability,National Capital Region (NCR),Moderate,PH130000000,"NCR, FIRST DISTRICT (NOT A PROVINCE)",PH133900000,1928,1886920,103.0,2.012837224705172
